App Id,Category,Result,Error Message,Version Code
com.playmobil.knights,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.playrisedigital.ttr,GAME_RACING,False,Does not exist for the given sdk_version,
com.playrix.manormatters,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.playwithgames.ServiceStationTrucker,GAME_RACING,False,Download unavailable for the given sdk_version,
com.po.wer,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.pocapp.castlecats,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.pocket.mini_spirit_emu,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.poemasdeamorconimagenes,LIFESTYLE,False,Does not exist for the given sdk_version,
com.pokedex_v1,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.polestar.super.clone,SOCIAL,False,Does not exist for the given sdk_version,
com.pologames16.pocong,GAME_ADVENTURE,True,,54
com.pologames16.pocong2,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.polyglotmobile.vkontakte,SOCIAL,False,Download unavailable for the given sdk_version,
com.poorvika.showcase,LIBRARIES_AND_DEMO,False,'Item not found.',
com.popa.video.status.download,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.potatofrontier.shimejifun,PERSONALIZATION,False,Does not exist for the given sdk_version,
com.powerd.cleaner,TOOLS,False,Download unavailable for the given sdk_version,
com.prefrontalcortex.gyrodroid,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.prezi.android,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.primetimegames.recklessrider,GAME_RACING,False,Download unavailable for the given sdk_version,
com.princessschefofiacooking.games,GAME_ADVENTURE,False,'Item not found.',
com.printeron.android.printplugin,PRODUCTIVITY,False,,
com.pro.app.compass,TOOLS,False,Download unavailable for the given sdk_version,
com.proWAStickerApps.happybirthdaystickers.felizcumplestickers,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.proWAStickerApps.memesmexicanos.stickersmexico,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.proWAStickerApps.stickersemojis.WAStickerApps.emojis,COMMUNICATION,False,Does not exist for the given sdk_version,
com.probits.argo,SOCIAL,False,Download unavailable for the given sdk_version,
com.prodege.answer,LIFESTYLE,False,Does not exist for the given sdk_version,
com.prodege.swagbucksmobile,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.promessage.message,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.prometheusinteractive.voice_launcher,TOOLS,False,Download unavailable for the given sdk_version,
com.promo.ema.followersfinder,SOCIAL,False,Does not exist for the given sdk_version,
com.prosoftnet.android.idriveonline,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.protheme.launcher.winx.launcher,TOOLS,False,Download unavailable for the given sdk_version,
com.psafe.cleaner,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.psafe.msuite,TOOLS,False,Download unavailable for the given sdk_version,
com.psiphon3,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.psiphon3.subscription,COMMUNICATION,False,Does not exist for the given sdk_version,
com.psynet,SOCIAL,False,Download unavailable for the given sdk_version,
com.ptt.BlueCard,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.publish.craft,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.pudlus.extreme.drag.racing,GAME_RACING,False,Does not exist for the given sdk_version,
com.pure.indosat.care,TOOLS,False,Download unavailable for the given sdk_version,
com.pushbullet.android,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.q4u.autocallrecorder,TOOLS,False,Download unavailable for the given sdk_version,
com.q4u.vewdeletedmessage,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.qbesoft.titktokvideodownloader,SOCIAL,False,Download unavailable for the given sdk_version,
com.qckmob.truckcartransporthills,GAME_RACING,False,Does not exist for the given sdk_version,
com.qhfka0093.cutememo,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.qiblafinder.prayertime.hijricalendar,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.qiblap.hakimiapps,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.qihoo.security,TOOLS,False,Download unavailable for the given sdk_version,
com.qnap.qfile,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.qr.scanner.reader.custom,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.qrcode.barcode.scanner.reader.generator.free,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.qrcodereaderapp,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.quackquack,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.quanticapps.athan,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.quanticapps.quranandroid,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.qube.tinyminer,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.questico.fortunica.german,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.quicinc.voice.activation,COMMUNICATION,False,,
com.quityour.pornaddiction.my_goal,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.quoord.tapatalkpro.activity,SOCIAL,False,Download unavailable for the given sdk_version,
com.quotes.sadlovemessages,LIBRARIES_AND_DEMO,False,'Item not found.',
com.quranreading.qibladirection,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.rababagames.hajwalah,GAME_RACING,False,Download unavailable for the given sdk_version,
com.racergame.cityracing3d,GAME_RACING,False,Download unavailable for the given sdk_version,
com.racergame.cityracinglite.free,GAME_RACING,False,Download unavailable for the given sdk_version,
com.racing.car.crash.turbo,GAME_RACING,False,Download unavailable for the given sdk_version,
com.racing.motorcycle.bike.rider,GAME_RACING,False,Does not exist for the given sdk_version,
com.racinggames.indian_train.simulator,GAME_RACING,False,Download unavailable for the given sdk_version,
com.racinggames.mck.busroads,GAME_RACING,False,Download unavailable for the given sdk_version,
com.racinggames.stunts.racing_bike.stunts,GAME_RACING,False,Download unavailable for the given sdk_version,
com.racingmaste.games,GAME_RACING,False,Does not exist for the given sdk_version,
com.radioopt.widget,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.raimbekov.android.sajde,LIFESTYLE,False,Does not exist for the given sdk_version,
com.ram.itsl,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.ram.transparentlivewallpaper,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.ramdancalendar.prayettimes.supplications.prayer.times,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.ranat_iraqi_ringtones.ranatiraqia.chilatiraqia.dandaniraq,LIBRARIES_AND_DEMO,False,'Item not found.',
com.randierinc.alldocument.viwer.reader,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.randomvideocall.hdvideocalls.livetalk,SOCIAL,False,'Item not found.',
com.rantaz.sgquoteslife,LIFESTYLE,False,Does not exist for the given sdk_version,
com.raon.aremotefreegalaxy,TOOLS,False,Download unavailable for the given sdk_version,
com.raptor.furious7,GAME_RACING,False,Download unavailable for the given sdk_version,
com.rare.wallpapers,PERSONALIZATION,False,Does not exist for the given sdk_version,
com.raribeir.catolicoorante,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.rarlab.rar,TOOLS,False,Download unavailable for the given sdk_version,
com.ratana.jazzcat.steampunkdroidfree,PERSONALIZATION,False,targetSdkVersion not found in manifest,
com.ratelekom.findnow,SOCIAL,False,Download unavailable for the given sdk_version,
com.rayg.loudringtones,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.rayg.sirenringtones,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.rc.live.livechat3,SOCIAL,False,Does not exist for the given sdk_version,
com.rcflightsim.cvall,GAME_RACING,False,Does not exist for the given sdk_version,
com.rcplatform.livechat,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.rcreations.ipcamviewer,TOOLS,False,Download unavailable for the given sdk_version,
com.rcreations.ipcamviewerBasic,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.readercompany.pdf.reader,TOOLS,False,Download unavailable for the given sdk_version,
com.real.launcher.wp.ten,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.real.muscle.car,GAME_RACING,False,Does not exist for the given sdk_version,
com.realdriftportnew.sipon,GAME_RACING,False,Download unavailable for the given sdk_version,
com.realmecomm.app,SOCIAL,False,Does not exist for the given sdk_version,
com.realspeed.racingspeed.supercarracing,GAME_RACING,False,Download unavailable for the given sdk_version,
com.realvnc.viewer.android,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.rebelvox.voxer,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.rebtel.android,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.rec.screen,TOOLS,False,Download unavailable for the given sdk_version,
com.recharge.myrecharge,COMMUNICATION,False,Does not exist for the given sdk_version,
com.recommended.videocall,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.recovnewsapp.recoveryoldwhtas,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.redlucky.lockscreen.pattern,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.redraw.keyboard,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.redraw.keyboard.theme.goldkeyboardfree2017version,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.redraw.keyboard.theme.latestkeyboard20171,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.redro.Demonicmanor,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.redwolfama.peonylespark.gp,SOCIAL,False,Download unavailable for the given sdk_version,
com.reeltoreal.survivor_adventure,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.refuelgames.rally,GAME_RACING,False,Download unavailable for the given sdk_version,
com.reliance.jio.jioswitch,TOOLS,False,Download unavailable for the given sdk_version,
com.reliancejio.mobilesecurity,TOOLS,False,Download unavailable for the given sdk_version,
com.rememberthemilk.MobileRTM,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.remote.control.universal.forall.tv,TOOLS,False,Download unavailable for the given sdk_version,
com.remotefairy4,TOOLS,False,'Item not found.',
com.renard.ocr,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.renderedideas.adventurestory2,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.renderedideas.alphaguns,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.renderedideas.jungleadventures,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.renderedideas.jungleadventures2,GAME_ADVENTURE,False,'Server busy, please try again later.',200
com.renderedideas.jungleadventures2,GAME_ADVENTURE,True,,200
com.renderedideas.jungleadventures3,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.renderedideas.skaterkid,GAME_ADVENTURE,True,,98
com.repost,SOCIAL,False,Download unavailable for the given sdk_version,
com.repost.reposta,SOCIAL,False,Download unavailable for the given sdk_version,
com.restore.deleted.photos.deleted.photo.recovery,TOOLS,False,Download unavailable for the given sdk_version,
com.reststudio.carracer,GAME_RACING,False,Download unavailable for the given sdk_version,
com.reteampublic.bibliadelostestigosdejehova,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.retro_mania.megaboy_super_nes,LIBRARIES_AND_DEMO,False,,
com.retromonkey.shoerace,GAME_RACING,False,Download unavailable for the given sdk_version,
com.retrostylegames.ZombieRHD,GAME_RACING,False,Download unavailable for the given sdk_version,
com.revesoft.itelmobiledialer.dialer,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.revesoft.mobiledialer.dialglobe_communication.marrygold,COMMUNICATION,False,Does not exist for the given sdk_version,
com.rfentertainment.rachasdetunadosbrasil,GAME_RACING,False,Download unavailable for the given sdk_version,
com.rgs.airplanegame.cargosimulator.transportgames,LIBRARIES_AND_DEMO,False,'Item not found.',
com.rgs.autorickshaw.citydriving,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rgs.criminalmafia.streetgang.citycar.driveshooting,LIBRARIES_AND_DEMO,False,'Item not found.',
com.rgs.homedelivery.fastfood.citybike,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rgs.racingchampion.cardriving.snowrace,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rgzstudioteam.noukatdz,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rhmsoft.edit,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.ribbyte.darkmode.ig,SOCIAL,False,Download unavailable for the given sdk_version,
com.rightmove.android,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.rim.mobilefusion.client,PRODUCTIVITY,False,,
com.ringapp,COMMUNICATION,False,Does not exist for the given sdk_version,
com.ringcredible,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.ringid.ring,SOCIAL,False,Download unavailable for the given sdk_version,
com.ringtonemakerforjiophone.jiotunes,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.ringtones.freetones,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.ringtonesofsamsung.bestringtones.galaxys20.notification.sounds.tones,LIBRARIES_AND_DEMO,False,'Item not found.',
com.riteaid.android,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.rizwan.simplepdfreader2018,TOOLS,False,Download unavailable for the given sdk_version,
com.rjdeveloper.livetalkfreevideochat,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.rlg.ball.robot.transform.bike.robotwar.transformation,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.construction.demolish.robot.transform,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.euro.train.robot.transform.traingames,LIBRARIES_AND_DEMO,False,,
com.rlg.firefighter.truck.robot.transform.flying.horse,LIBRARIES_AND_DEMO,False,'Item not found.',
com.rlg.firetruck.truckdriving.rescuemission.robotgames,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.flying.air.robot.transform.tank.robot.battle.war,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.flying.crocodile.robot.transformation.game,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.flying.rhino.robot.transform.robot.war.games,LIBRARIES_AND_DEMO,False,'Item not found.',
com.rlg.flying.robot.bike.racing.shooter.games,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.flyingrobot.fightinggame.superhero,LIBRARIES_AND_DEMO,False,,
com.rlg.flyingrobot.monstertruck.battlegame,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.formulacar.robotcar.fightinggames.robotgames,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.future.robot.transform.car.racing,LIBRARIES_AND_DEMO,False,,
com.rlg.grand.robot.transform.speed.hero.superhero.games,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.heavy.excavator.robot.helicopter.transform.wars,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.heavy.garbage.truck.robot.transform,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.icecream.robotwar.battles,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.robotgangster.futuristiccity.robotgames,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlg.turtle.vs.rabbit.robot.transformer.wars.game,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rlk.weathers,TOOLS,False,,
com.rm.android.wcps,SOCIAL,False,Does not exist for the given sdk_version,
com.rncycle,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.roamingsoft.manager,TOOLS,False,Download unavailable for the given sdk_version,
com.roamingsquirrel.android.calculator,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.roblox.client,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.roblox.cookie.dolls.swirl.surprise.videos.game,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.robot.water.slide,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.robotemplates.webviewapp,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.rocketshipapps.adblockfast,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.rockhead.starlit,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.rocklio.superjakesadventure,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.rockville.terrorist.shooter.fps,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.rockvillegames.thegreatarmy,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.rodah.ksanumba,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.rodolfogs.nextdooralerts,SOCIAL,False,Does not exist for the given sdk_version,
com.romantic.boyfriend.girlfriend.love.letters,SOCIAL,False,Download unavailable for the given sdk_version,
com.roomster,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.root.clean.boost.explorer.filemanager,TOOLS,False,Download unavailable for the given sdk_version,
com.rope.hero.ninja.gangster.crime.auto.simulator.theft.openworldgame,GAME_ADVENTURE,False,'Item not found.',
com.roposo.android,SOCIAL,False,Download unavailable for the given sdk_version,
com.rovio.angrybirdsgo,GAME_RACING,False,Download unavailable for the given sdk_version,
com.rozgeramiti.org,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.rs.explorer.filemanager,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.rsa.securidapp,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.rsgio24,SOCIAL,False,Does not exist for the given sdk_version,
com.rstream.crafts,LIFESTYLE,False,Does not exist for the given sdk_version,
com.rsupport.mobizen.cn.k.sec,PRODUCTIVITY,False,,
com.rsupport.mvagent,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.rsupport.rs.activity.rsupport.aas2,TOOLS,False,Download unavailable for the given sdk_version,
com.rtsoft.growtopia,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.ruby.groudemu_rubis,LIBRARIES_AND_DEMO,False,,
com.rucaptcha.rsa,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.runner.forest.monster.woods.head.game,GAME_ADVENTURE,False,'Item not found.',
com.rusdelphi.wifipassword,TOOLS,False,Does not exist for the given sdk_version,
com.russiatelegram,COMMUNICATION,False,Does not exist for the given sdk_version,
com.rvappstudios.magnifyingglass,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.ryohei.haruki.EscapeRooms,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.rzerogames.ParaAsylum,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.rzerogames.charlie3d,GAME_ADVENTURE,True,,27
com.rzerogames.charlieasylum,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.rzerogames.charliechalle,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.s.antivirus,TOOLS,False,Download unavailable for the given sdk_version,
com.s9launcher.galaxy.launcher,TOOLS,False,Download unavailable for the given sdk_version,
com.s_d_u.ExtremeXRayRobotStunts,GAME_RACING,False,Download unavailable for the given sdk_version,
com.sabaidea.aparat,PRODUCTIVITY,False,'Item not found.',
com.safeway.client.android.safeway,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.safira_blue.kyogre_zafiro,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.sah.randomvideo.livechatcall,SOCIAL,False,'Item not found.',
com.samsung.accessory,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.samsung.android.app.watchmanager,TOOLS,False,Download unavailable for the given sdk_version,
com.samsung.android.email.provider,PRODUCTIVITY,False,,
com.samsung.android.galaxycontinuity,PRODUCTIVITY,False,,
com.samsung.android.homemode,LIFESTYLE,False,,
com.samsung.android.mobileservice,TOOLS,False,,
com.samsung.android.oneconnect,LIFESTYLE,False,,
com.samsung.android.privateshare,COMMUNICATION,False,,
com.samsung.fingerprint,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.samsung.msci.aceh,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.samsung.oh,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.samsung.privilege,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.samsung.th.galaxyappcenter,TOOLS,False,Download unavailable for the given sdk_version,
com.samsungwallpaper.hdwallpaper,PERSONALIZATION,False,targetSdkVersion not found in manifest,
com.samvat.marathicalander,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.sandboxol.indiegame.eggwars,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.sandboxol.indiegame.luckyblock,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.sandboxol.indiegame.skywar,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.sanhe.clipclaps,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.sanji.jasper_hsieh.sdpscanner,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
com.sanketika.simplerangolidesigns,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.saranomy.skinstealer,TOOLS,False,Download unavailable for the given sdk_version,
com.sasuke.meetsgram,SOCIAL,False,Download unavailable for the given sdk_version,
com.satochan3955.signalrefreshw,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.saxvideocall.livetalk,COMMUNICATION,False,'Item not found.',
com.saxvideocall.randomchat,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.sayhi.plugin.moxi,SOCIAL,False,Download unavailable for the given sdk_version,
com.scandit.demoapp,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.science.wishboneapp,SOCIAL,False,,
com.scnc.cameraendscopes,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.scnc.sdcardrepairfixx,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.scorp.who,SOCIAL,False,Download unavailable for the given sdk_version,
com.scp.maps.horror.mod.addon.escape,LIBRARIES_AND_DEMO,False,Does not exist for the given sdk_version,
com.screenovate.dell.mobileconnect,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.scripps.android.foodnetwork,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.sd.arabickeyboard,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.sd2labs.infinity,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.sdcard.damage.Formatter,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.sdcard.repair,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.sec.android.easyMover,TOOLS,False,Download unavailable for the given sdk_version,
com.sec.app.samsungprintservice,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.sec.mygalaxy.NEBangS,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.sec.print.mobileprint,PRODUCTIVITY,False,Does not exist for the given sdk_version,
com.secretdiaryappfree,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.secureapps.antitheft,TOOLS,False,Download unavailable for the given sdk_version,
com.security.antivirus.clean,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.security.xvpn.z35kb,TOOLS,False,Download unavailable for the given sdk_version,
com.securityandprivacy.android.verizon.vms,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.securus.videoclient,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.sedevelop.dict.fritfl.free,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.sega.sprint,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.segundalinea.android,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.semerkand.semerkandkitaplik,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.sensopia.magicplan,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.services.movistar.ar,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.sevegame.voicerecorder,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.sewichi.client.panel,LIFESTYLE,False,Does not exist for the given sdk_version,
com.sfr.android.vvm,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.sg.cartransport.trucktransporter.towgames,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.sg.whatsdowanload.unseen,COMMUNICATION,False,Does not exist for the given sdk_version,
com.sgiggle.mango,SOCIAL,False,Download unavailable for the given sdk_version,
com.sgs.antiterrorism.counterattack.commandomission,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.sgs.antiterrorism.counterattack.commandomissiongame,GAME_ADVENTURE,False,Does not exist for the given sdk_version,
com.sh.smart.caller,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.shaadi.android,SOCIAL,False,Download unavailable for the given sdk_version,
com.shanab.dunebashing,GAME_RACING,False,Download unavailable for the given sdk_version,
com.shareitagain.mymoodsmiley,SOCIAL,False,Download unavailable for the given sdk_version,
com.shareitagain.whatslov.app,SOCIAL,False,Download unavailable for the given sdk_version,
com.shareitagain.whatslov.wastickerapps,SOCIAL,False,Download unavailable for the given sdk_version,
com.sharkdevelop.platincoins,LIBRARIES_AND_DEMO,False,Download unavailable for the given sdk_version,
com.sharpen.kdygen,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.sharper.lovesms,SOCIAL,False,Download unavailable for the given sdk_version,
com.shell.sitibv.motorist,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.shg.superhero.captain.flying.street.crime.infinity.war,GAME_ADVENTURE,False,Download unavailable for the given sdk_version,
com.shikudo.focus.google,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.shinycore.fonts.dietersteffmann.b,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.shinycore.fonts.kimberlygeswein.a,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.shutterstock.consumer,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.sigmacodetech.boyshairstyle,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.signal.android,SOCIAL,False,Does not exist for the given sdk_version,
com.signes.astro,LIBRARIES_AND_DEMO,False,targetSdkVersion not found in manifest,
com.signify.hue.blue,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.sigono.heaven01,GAME_ADVENTURE,False,,
com.sika524.android.quickshortcut,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.simple.tok,SOCIAL,False,Does not exist for the given sdk_version,
com.simple_different.android,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.simplemobiletools.calendar,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.simpler.dialer,COMMUNICATION,True,,262
com.simpler.merge,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.simplestairs.stairscalculator,PRODUCTIVITY,False,Download unavailable for the given sdk_version,
com.sina.weibo,SOCIAL,False,Download unavailable for the given sdk_version,
com.sir.racing.ultimatecardrivingsimulator,GAME_RACING,False,Download unavailable for the given sdk_version,
com.sir.racing.ultimatecardrivingsimulatorclassics,GAME_RACING,False,Download unavailable for the given sdk_version,
com.sir.racing.ultimatemotorcyclesimulator,GAME_RACING,False,Download unavailable for the given sdk_version,
com.siri.flowerwallpapers,PERSONALIZATION,False,Download unavailable for the given sdk_version,
com.skgames.trafficracer,GAME_RACING,False,Download unavailable for the given sdk_version,
com.skgames.trafficrider,GAME_RACING,False,Download unavailable for the given sdk_version,
com.skitto,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.skmc.okcashbag.home_google,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.skollabs.wallpaper,LIFESTYLE,False,Download unavailable for the given sdk_version,
com.skout.android,SOCIAL,False,Download unavailable for the given sdk_version,
com.skt.prod.cloud,PRODUCTIVITY,False,'Item not found.',
com.skt.prod.dialer,COMMUNICATION,False,Download unavailable for the given sdk_version,
com.skt.smartbill,LIFESTYLE,False,Download unavailable for the given sdk_version,
